"skill_code","skill_title","bank","question_id","question","options","correct_answer","explanation","visual_description","visual_asset","visual_svg","response_type","acceptance_note"
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-003","Read the clock in words.","A. Quarter to 4 | B. Quarter past 4 | C. Quarter past 3","Quarter past 4","The long hand is at 3 and the short hand is just past 4. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 4:15; long hand at 3.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-003","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L373.94802713980397 191.395777172593"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L415.0 150.0"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-004","Which phrase describes this clock?","A. Quarter past 8 | B. Quarter to 9 | C. Quarter to 8","Quarter to 9","The next hour is 9, with a quarter-hour still to go. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 8:45; long hand at 9.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-004","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L252.5817494265809 158.8757810709635"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L225.0 150.00000000000003"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-005","Which digital time shows the same time?","A. 10:06 | B. 11:30 | C. 10:30","10:30","The hour already passed is 10 and the minute hand shows 30. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 10:30; long hand at 6.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-005","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L271.9167388793148 101.91673887931478"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L320.0 245.0"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-006","What time is shown?","A. 12:15 | B. 1:15 | C. 12:03","12:15","The short hand is just past 12; the long hand at 3 means 15 minutes. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 12:15; long hand at 3.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-006","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L328.8757810709635 82.5817494265809"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L415.0 150.0"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-007","At quarter to 5, where is the short hand?","A. Between 4 and 5, nearer 5 | B. Exactly on 5 | C. Between 5 and 6","Between 4 and 5, nearer 5","Quarter to 5 is 4:45; the hour hand approaches 5. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-008","At 7:30, which number does the long hand point to?","A. 7 | B. 3 | C. 6","6","Thirty minutes is halfway round from 12 to 6. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-009","A child says this clock is 4:45. What is the correct reading?","A. 4:15 | B. 3:45 | C. 3:30","3:45","The short hand has passed 3 but not reached 4; the long hand is at 9. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 3:45; long hand at 9.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-009","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L382.8238082107675 176.02247340082607"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L225.0 150.00000000000003"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-010","Which time means quarter past 9?","A. 9:15 | B. 9:45 | C. 9:30","9:15","A quarter-hour after 9 is 15 minutes after 9. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-011","How do the minute hands differ at 2:00 and 2:30?","A. They point to 2 and 3 | B. They point to 12 and 6 | C. They both point to 2","They point to 12 and 6","Zero minutes is shown at 12; thirty minutes is shown at 6. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-012","This clock is a quarter-hour before which whole hour?","A. 6 o’clock | B. 8 o’clock | C. 7 o’clock","7 o’clock","It shows 6:45, which is quarter to 7. Hint: Use the information in the question and check each step.","Analogue clock: short hand at the position for 6:45; long hand at 9.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-012","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L293.9775265991739 212.8238082107675"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L225.0 150.00000000000003"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-013","A learner reads the long hand on 3 as 3 minutes. What should they use for a quarter-past time?","A. 30 minutes | B. 45 minutes | C. 15 minutes","15 minutes","The numeral 3 marks a quarter of the minute hand’s full journey. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-014","A clock labelled 11:15 has the long hand at 3. Which short-hand position is correct?","A. A little past 11 | B. Exactly on 3 | C. Halfway between 11 and 12","A little past 11","At quarter past, the hour hand has moved a quarter of the way to the next numeral. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-015","Write the time shown and explain why the hour is not 6.","","5:30, or half past 5. The short hand is between 5 and 6 and has not reached 6.","5:30, or half past 5. The short hand is between 5 and 6 and has not reached 6. Hint: Require the correct time and a valid explanation using the hour hand.","Analogue clock: short hand at the position for 5:30; long hand at 6.","/assets/assessment-visuals/year2/math/ac9m2m04.svg?v=20260906-year2-pending-release#ac9m2m04-t-015","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><circle cx=""320"" cy=""150"" r=""128"" fill=""white"" stroke=""#17324d"" stroke-width=""3""/><text x=""373.0"" y=""65.20130719884949"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">1</text><text x=""411.7986928011505"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">2</text><text x=""426.0"" y=""157.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">3</text><text x=""411.79869280115054"" y=""209.99999999999997"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">4</text><text x=""373.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">5</text><text x=""320.0"" y=""263.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">6</text><text x=""267.0"" y=""248.7986928011505"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">7</text><text x=""228.20130719884952"" y=""210.00000000000006"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">8</text><text x=""214.0"" y=""157.00000000000003"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">9</text><text x=""228.20130719884952"" y=""103.99999999999999"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">10</text><text x=""266.99999999999994"" y=""65.20130719884953"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">11</text><text x=""320.0"" y=""51.0"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">12</text><path d=""M320 150L337.59969506697144 215.68295618765666"" fill=""none"" stroke=""#17324d"" stroke-width=""7""/><path d=""M320 150L320.0 245.0"" fill=""none"" stroke=""#087fa5"" stroke-width=""4""/><circle cx=""320"" cy=""150"" r=""6"" fill=""#17324d""/></svg>","adult-review","Require the correct time and a valid explanation using the hour hand."
"AC9M2M04","Reading analogue clocks","test","AC9M2M04-T-016","Draw a clock showing quarter to 2. Explain the long hand’s position.","","Long hand at 9; short hand between 1 and 2, nearer 2. The time is 1:45.","Long hand at 9; short hand between 1 and 2, nearer 2. The time is 1:45. Hint: Check both hands. Accept an explanation that one quarter-hour remains until 2.","","","","adult-review","Check both hands. Accept an explanation that one quarter-hour remains until 2."
