"skill_code","skill_title","bank","question_id","question","options","correct_answer","explanation","visual_description","visual_asset","visual_svg","response_type","acceptance_note"
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-003","How many votes were cast?","A. 10 | B. 12 | C. 7","12","Five plus two plus five is twelve. Hint: Use the information in the question and check each step.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-003","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-004","How many more votes did Gold receive than Blue?","A. 7 | B. 3 | C. 2","3","Five minus two is three. Hint: Use the information in the question and check each step.","Bar graph: Red 5, Blue 2, Gold 5; count scale in ones.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-004","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""25"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><text x=""65"" y=""54"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">Count</text><path d=""M105 250L565 250"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""256"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">0</text><path d=""M105 227L565 227"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""233"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">1</text><path d=""M105 204L565 204"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""210"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">2</text><path d=""M105 181L565 181"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""187"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">3</text><path d=""M105 158L565 158"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""164"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">4</text><path d=""M105 135L565 135"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""141"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">5</text><path d=""M105 112L565 112"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""118"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">6</text><path d=""M105 89L565 89"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""95"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">7</text><path d=""M105 66L565 66"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""72"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">8</text><rect x=""140"" y=""135"" width=""80"" height=""115"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""180"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Red</text><rect x=""280"" y=""204"" width=""80"" height=""46"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""320"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Blue</text><rect x=""420"" y=""135"" width=""80"" height=""115"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""460"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Gold</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-005","How many symbols belong in the Blue row of a one-symbol-per-vote graph?","A. 5 | B. 12 | C. 2","2","The table records two Blue votes. Hint: Use the information in the question and check each step.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-005","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-006","A second graph lists Gold, Red, Blue with counts 5, 5, 2. Does it match this table?","A. Yes; each colour keeps its count | B. No; Gold must be last | C. No; equal counts cannot be graphed","Yes; each colour keeps its count","Different category order does not alter the data. Hint: Use the information in the question and check each step.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-006","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-007","Which feature tells you that each picture represents one vote?","A. The key | B. The title alone | C. The number of rows","The key","A key specifies the value of a symbol. Hint: Use the information in the question and check each step.","Picture graph: Red 5 circles, Blue 2, Gold 5; one circle is one vote.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-007","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""28"" font-family=""Arial,sans-serif"" font-size=""21"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><text x=""85"" y=""89"" font-family=""Arial,sans-serif"" font-size=""18"" fill=""#17324d"" text-anchor=""middle"">Red</text><circle cx=""185"" cy=""83"" r=""13"" fill=""#087fa5""/><circle cx=""228"" cy=""83"" r=""13"" fill=""#087fa5""/><circle cx=""271"" cy=""83"" r=""13"" fill=""#087fa5""/><circle cx=""314"" cy=""83"" r=""13"" fill=""#087fa5""/><circle cx=""357"" cy=""83"" r=""13"" fill=""#087fa5""/><text x=""85"" y=""154"" font-family=""Arial,sans-serif"" font-size=""18"" fill=""#17324d"" text-anchor=""middle"">Blue</text><circle cx=""185"" cy=""148"" r=""13"" fill=""#087fa5""/><circle cx=""228"" cy=""148"" r=""13"" fill=""#087fa5""/><text x=""85"" y=""219"" font-family=""Arial,sans-serif"" font-size=""18"" fill=""#17324d"" text-anchor=""middle"">Gold</text><circle cx=""185"" cy=""213"" r=""13"" fill=""#087fa5""/><circle cx=""228"" cy=""213"" r=""13"" fill=""#087fa5""/><circle cx=""271"" cy=""213"" r=""13"" fill=""#087fa5""/><circle cx=""314"" cy=""213"" r=""13"" fill=""#087fa5""/><circle cx=""357"" cy=""213"" r=""13"" fill=""#087fa5""/><circle cx=""195"" cy=""278"" r=""9"" fill=""#087fa5""/><text x=""350"" y=""284"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">= 1 vote (key)</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-008","One additional vote is recorded for Blue. Which new set of counts is correct?","A. Red 6; Blue 3; Gold 6 | B. Red 5; Blue 1; Gold 5 | C. Red 5; Blue 3; Gold 5","Red 5; Blue 3; Gold 5","Add one only to Blue’s count of two. Hint: Use the information in the question and check each step.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-008","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-009","A bar graph made from this table has heights Red 5, Blue 5, Gold 2. What is wrong?","A. Red needs a height of 2 | B. Blue and Gold have the wrong heights | C. The total must be 15","Blue and Gold have the wrong heights","Blue should be 2 and Gold should be 5. Hint: Use the information in the question and check each step.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-009","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-010","Red has five small symbols and Gold five very large symbols, each worth one vote. What is true?","A. Their counts are equal, but the sizes may mislead | B. Gold must have more votes | C. Red must have more votes","Their counts are equal, but the sizes may mislead","Five one-vote symbols represent five votes whatever their size; consistent size is clearer. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-011","Which feature should a table and graph of the same colour survey both preserve?","A. The same type of border | B. Each colour’s number of votes | C. The same height on the page","Each colour’s number of votes","Changing representation must not change category counts. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-012","Can this graph tell which colour every child in the whole school prefers?","A. Yes; every survey includes the whole school | B. Yes; a tall bar proves everyone agrees | C. No; it shows only the recorded survey votes","No; it shows only the recorded survey votes","Do not claim the data represent people who were not included. Hint: Use the information in the question and check each step.","Bar graph: Red 5, Blue 2, Gold 5; count scale in ones.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-012","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""25"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><text x=""65"" y=""54"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">Count</text><path d=""M105 250L565 250"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""256"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">0</text><path d=""M105 227L565 227"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""233"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">1</text><path d=""M105 204L565 204"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""210"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">2</text><path d=""M105 181L565 181"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""187"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">3</text><path d=""M105 158L565 158"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""164"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">4</text><path d=""M105 135L565 135"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""141"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">5</text><path d=""M105 112L565 112"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""118"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">6</text><path d=""M105 89L565 89"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""95"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">7</text><path d=""M105 66L565 66"" fill=""none"" stroke=""#cad6df"" stroke-width=""1""/><text x=""85"" y=""72"" font-family=""Arial,sans-serif"" font-size=""16"" fill=""#17324d"" text-anchor=""middle"">8</text><rect x=""140"" y=""135"" width=""80"" height=""115"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""180"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Red</text><rect x=""280"" y=""204"" width=""80"" height=""46"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""320"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Blue</text><rect x=""420"" y=""135"" width=""80"" height=""115"" fill=""#83c6ee"" stroke=""#17324d"" stroke-width=""2""/><text x=""460"" y=""280"" font-family=""Arial,sans-serif"" font-size=""17"" fill=""#17324d"" text-anchor=""middle"">Gold</text></svg>","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-013","A graphing tool draws a bar to 4 although its source table says 5. What should you do?","A. Change the source count to 4 without checking | B. Hide the axis numbers | C. Correct the graph to match the source count","Correct the graph to match the source count","The display must represent the recorded data accurately. Hint: Use the information in the question and check each step.","","","","multiple-choice",""
"AC9M2ST02","Creating and comparing data representations","test","AC9M2ST02-T-014","Create a picture graph from this table, including a title, labels and key.","","Red 5, Blue 2, Gold 5 equal-sized symbols; one symbol means one vote.","Red 5, Blue 2, Gold 5 equal-sized symbols; one symbol means one vote. Hint: Check exact counts and a stated one-to-one key.","Table: Red 5, Blue 2, Gold 5 votes.","/assets/assessment-visuals/year2/math/ac9m2st02.svg?v=20260906-year2-pending-release#ac9m2st02-t-014","<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 640 300"" width=""640"" height=""300""><rect width=""640"" height=""300"" fill=""#f8fbff""/><text x=""320"" y=""30"" font-family=""Arial,sans-serif"" font-size=""22"" fill=""#17324d"" text-anchor=""middle"">Favourite badge colour</text><rect x=""140"" y=""55"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""55"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Choice</text><text x=""420"" y=""88"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Votes</text><rect x=""140"" y=""108"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""108"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Red</text><text x=""420"" y=""141"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text><rect x=""140"" y=""161"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""161"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Blue</text><text x=""420"" y=""194"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">2</text><rect x=""140"" y=""214"" width=""200"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><rect x=""340"" y=""214"" width=""160"" height=""53"" fill=""white"" stroke=""#17324d"" stroke-width=""2""/><text x=""240"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">Gold</text><text x=""420"" y=""247"" font-family=""Arial,sans-serif"" font-size=""19"" fill=""#17324d"" text-anchor=""middle"">5</text></svg>","adult-review","Check exact counts and a stated one-to-one key."
